,Brand,Year,Model,Title,UsedOrNew,Transmission,FuelType,Kilometres,CylindersinEngine,BodyType,Price,Colour
10663,Honda,2011,Jazz,Honda Jazz GLI,USED,Manual,Unleaded,145000,4,Hatchback,8000,Grey
10664,Nissan,2008,Dualis,Nissan Dualis ST,USED,Automatic,Unleaded,236131,4,SUV,8990,Blue
10665,Holden,2014,Cruze,Holden Cruze Equipe,USED,Manual,Unleaded,119266,4,Hatchback,10990,Red
10666,Hyundai,2016,Tucson,Hyundai Tucson Active,USED,Automatic,Unleaded,94680,4,SUV,23995,Grey
10667,Mazda,2023,CX-5,Mazda CX-5 Akera,NEW,Automatic,Unleaded,25,4,SUV,55555,Grey
10668,Subaru,2015,Impreza,Subaru Impreza 2.0I,USED,Automatic,Unleaded,80861,4,Hatchback,19390,White
10669,Mazda,2023,3,Mazda 3 G20,NEW,Automatic,Unleaded,25,4,Hatchback,40319,Blue
10670,Audi,2015,Q3,Audi Q3 2.0,USED,Automatic,Diesel,111992,4,SUV,21999,White
10671,Volkswagen,2019,Golf,Volkswagen Golf 110,USED,Automatic,Premium,40653,4,Wagon,29990,Grey
10672,Mazda,2022,BT-50,Mazda BT-50 XS,USED,Automatic,Diesel,17566,4,Ute / Tray,42990,White
10673,Holden,2018,Equinox,Holden Equinox LTZ,USED,Automatic,Premium,54676,4,SUV,32990,Silver
10674,Renault,2020,Koleos,Renault Koleos ZEN,USED,Automatic,Unleaded,53977,4,SUV,28888,Grey
10675,Holden,2019,Acadia,Holden Acadia LTZ,USED,Automatic,Unleaded,47728,6,SUV,42990,White
10676,Subaru,2007,Impreza,Subaru Impreza G3,USED,Automatic,Unleaded,115638,4,Hatchback,11999,Gold
10677,MG,2021,ZS,MG ZS EV,USED,Automatic,Electric,103635,0,SUV,31990,Blue
10678,Ford,2011,Territory,Ford Territory TS,USED,Automatic,Unleaded,243225,6,SUV,13990,Black
10679,Toyota,2021,Hilux,Toyota Hilux SR,USED,Manual,Diesel,13951,4,Ute / Tray,49990,White
10680,Mitsubishi,2013,Mirage,Mitsubishi Mirage LS,USED,Automatic,Unleaded,149011,4,Hatchback,9990,White
10681,MG,2021,ZS,MG ZS EV,USED,Automatic,Electric,99893,0,SUV,31960,Blue
10682,Nissan,2021,370Z,Nissan 370Z (5YR),USED,Automatic,Premium,7775,6,Coupe,59990,Black
10683,Toyota,2019,Landcruiser,Toyota Landcruiser Prado,USED,Automatic,Diesel,52069,4,SUV,67895,Grey
10684,Nissan,2019,X-Trail,Nissan X-Trail ST,USED,Automatic,Unleaded,31638,4,SUV,31990,Grey
10685,Suzuki,2019,Vitara,Suzuki Vitara 1.6L,USED,Automatic,Unleaded,53523,4,SUV,29990,Grey
10686,Nissan,2020,X-Trail,Nissan X-Trail TI,USED,Automatic,Unleaded,52858,4,SUV,36990,Grey
10687,MG,2021,HS,MG HS Core,USED,Automatic,Unleaded,23839,4,SUV,24498,White
10688,Volkswagen,2019,Tiguan,Volkswagen Tiguan 162,USED,Automatic,Premium,57292,4,SUV,46868,Grey
10689,Ford,2019,Ranger,Ford Ranger Raptor,USED,Automatic,Diesel,62417,4,Ute / Tray,71990,Black
10690,Holden,2008,Calais,Holden Calais V,USED,Automatic,Premium,184558,8,Sedan,19240,Grey
10691,GWM,2022,Haval,GWM Haval Jolion,NEW,Automatic,Hybrid,20,4,SUV,40990,White
10692,MG,2021,ZS,MG ZS EV,USED,Automatic,Electric,58197,0,SUV,35580,Red
10693,Suzuki,2023,Jimny,Suzuki Jimny GLX,USED,Manual,Unleaded,330,4,SUV,39990,White
10694,BMW,2009,320I,BMW 320I Executive,USED,Automatic,Unleaded,225869,4,Sedan,9750,Black
10695,Nissan,2017,Qashqai,Nissan Qashqai TI,USED,Automatic,Unleaded,40090,4,SUV,28990,Red
10696,Hyundai,2017,Accent,Hyundai Accent Active,USED,Automatic,Unleaded,57850,4,Hatchback,18888,Red
10697,Renault,2023,Koleos,Renault Koleos Iconic,NEW,Automatic,Unleaded,9,4,SUV,51490,White
10698,Mazda,2006,CX-7,Mazda CX-7 Luxury,USED,Automatic,Premium,245929,4,SUV,8999,Silver
10699,Toyota,2001,Avalon,Toyota Avalon Grande,USED,Automatic,Unleaded,259724,6,Sedan,7799,Green
10700,Hyundai,2002,Accent,Hyundai Accent GL,USED,Manual,Unleaded,113194,4,Hatchback,7990,Silver
10701,Holden,2016,Colorado,Holden Colorado LS,USED,Automatic,Diesel,161520,4,Ute / Tray,27999,Blue
10702,Mitsubishi,2004,Outlander,Mitsubishi Outlander LS,USED,Automatic,Unleaded,176715,4,SUV,8999,Red
10703,Mitsubishi,2020,Triton,Mitsubishi Triton GLX,USED,Manual,Unleaded,58700,4,Ute / Tray,25990,Silver
10704,Jeep,2014,Grand,Jeep Grand Cherokee,USED,Automatic,Diesel,288924,6,SUV,15999,White
10705,Mitsubishi,2018,Pajero,Mitsubishi Pajero Sport,USED,Automatic,Diesel,90193,4,SUV,44990,Blue
10706,Holden,2010,Cruze,Holden Cruze CD,USED,Manual,Diesel,192000,4,Sedan,6999,Blue
10707,Ford,2019,Escape,Ford Escape Ambiente,USED,Automatic,Premium,100992,4,SUV,25999,White
10708,Mazda,2018,3,Mazda 3 Maxx,USED,Automatic,Unleaded,32411,4,Hatchback,20990,Black
10709,MG,2021,HS,MG HS Essence,USED,Automatic,Unleaded,22796,4,SUV,33990,Silver
10710,Renault,2020,Koleos,Renault Koleos ZEN,USED,Automatic,Unleaded,48013,4,SUV,31990,Grey
10711,Skoda,2022,Scala,Skoda Scala Signature,USED,Automatic,Premium,1800,4,Hatchback,34990,White
10712,Nissan,2023,Qashqai,Nissan Qashqai TI,NEW,Automatic,Premium,10,4,SUV,52628,Red
10713,Mazda,2021,CX-3,Mazda CX-3 Maxx,USED,Automatic,Unleaded,19463,4,SUV,28990,Grey
10714,Mitsubishi,2018,Triton,Mitsubishi Triton GLX,USED,Automatic,Diesel,73413,4,Ute / Tray,38990,White
10715,Nissan,2022,Pathfinder,Nissan Pathfinder TI,DEMO,Automatic,Premium,10,6,SUV,77970,Silver
10716,MG,2021,HS,MG HS Essence,USED,Automatic,Unleaded,21705,4,SUV,33990,Black
10717,MG,2022,MG3,MG MG3 Auto,DEMO,Automatic,Premium,10,4,Hatchback,20990,Silver
10718,Kia,2021,Cerato,Kia Cerato Sport+,USED,Automatic,Unleaded,54577,4,Hatchback,32990,Red
10719,Toyota,2021,Fortuner,Toyota Fortuner GXL,USED,Automatic,Diesel,16768,4,SUV,62990,White
10720,Hyundai,2010,Iload,Hyundai Iload Crew,USED,Manual,Diesel,204634,4,Commercial,13999,Grey
10721,Hyundai,2005,Terracan,Hyundai Terracan Crdi,USED,Automatic,Diesel,309385,4,SUV,7500,White
10722,Mercedes-Benz,2014,C200,Mercedes-Benz C200,USED,Automatic,Premium,112101,4,Sedan,20888,Black
10723,Hyundai,2016,Accent,Hyundai Accent Active,USED,Automatic,Unleaded,198722,4,Hatchback,11999,White
10724,Hyundai,2023,Tucson,Hyundai Tucson Elite,NEW,Automatic,Unleaded,12,4,SUV,48697,Silver
10725,Toyota,2000,Hilux,Toyota Hilux (4X4),USED,Manual,Diesel,492659,4,Ute / Tray,7999,White
10726,Audi,2018,Q7,Audi Q7 3.0,USED,Automatic,Diesel,85380,6,SUV,72888,White
10727,MG,2021,HS,MG HS Essence,USED,Automatic,Unleaded,24763,4,SUV,33990,Black
10728,Honda,2009,Jazz,Honda Jazz GLI,USED,Automatic,Unleaded,55675,4,Hatchback,14987,Black
10729,MG,2021,HS,MG HS Essence,USED,Automatic,Unleaded,17458,4,SUV,33990,White
10730,Mercedes-Benz,2014,ML63,Mercedes-Benz ML63 AMG,USED,Automatic,Premium,92000,8,SUV,55000,Silver
10731,Ford,2009,Fiesta,Ford Fiesta CL,USED,Manual,Unleaded,64000,4,Hatchback,7497,Black
10732,Mitsubishi,2007,Lancer,Mitsubishi Lancer VR-X,USED,Manual,Unleaded,219764,4,Sedan,7990,Gold
10733,Mercedes-Benz,2015,B-Class,Mercedes-Benz B-Class B200,USED,Automatic,Premium,71000,4,Hatchback,23250,White
10734,Ford,2015,Ranger,Ford Ranger XLT,USED,Automatic,Diesel,240298,5,Ute / Tray,22999,White
10735,Mitsubishi,2015,Outlander,Mitsubishi Outlander XLS,USED,Automatic,Unleaded,140616,4,SUV,21990,Black
10736,Holden,2015,Captiva,Holden Captiva 7,USED,Automatic,Diesel,97643,4,SUV,16990,White
10737,MG,2021,ZS,MG ZS EV,USED,Automatic,Electric,94589,0,SUV,32990,Blue
10738,Kia,2014,Sorento,Kia Sorento SI,USED,Automatic,Diesel,157310,4,SUV,19990,Grey
10739,Mazda,2023,BT-50,Mazda BT-50 GT,NEW,Automatic,Diesel,0,4,Ute / Tray,67762,Grey
10740,Nissan,2016,Pulsar,Nissan Pulsar ST,USED,Automatic,Unleaded,128083,4,Sedan,14990,Grey
10741,Mazda,2010,3,Mazda 3 SP25,USED,Automatic,Unleaded,209633,4,Hatchback,10989,Silver
10742,Mazda,2014,3,Mazda 3 Touring,USED,Automatic,Unleaded,181687,4,Sedan,15999,White
10743,Toyota,2006,Corolla,Toyota Corolla Ascent,USED,Automatic,Unleaded,152655,4,Hatchback,8990,Red
10744,Honda,2019,CR-V,Honda CR-V VTI-LX,USED,Automatic,Unleaded,104132,4,SUV,31777,Blue
10745,Nissan,2011,X-Trail,Nissan X-Trail ST,USED,Manual,Unleaded,72044,4,SUV,11989,Silver
10746,Hyundai,2015,I30,Hyundai I30 Trophy,USED,Automatic,Unleaded,48400,4,Hatchback,16999,Silver
10747,Holden,2015,Cruze,Holden Cruze Equipe,USED,Automatic,Unleaded,81234,4,Sedan,13990,White
10748,Mazda,2011,3,Mazda 3 Maxx,USED,Manual,Unleaded,152288,4,Hatchback,9999,Silver
10749,Toyota,2012,Corolla,Toyota Corolla Ascent,USED,Automatic,Unleaded,196960,4,Hatchback,11990,Silver
10750,Ford,2018,Mondeo,Ford Mondeo Ambiente,USED,Automatic,Diesel,68454,4,Wagon,23990,Silver
10751,Nissan,2017,Navara,Nissan Navara ST,USED,Automatic,Diesel,214767,4,Ute / Tray,28990,White
10752,Mazda,2011,CX-9,Mazda CX-9 Luxury,USED,Automatic,Unleaded,186858,6,SUV,14990,Black
10753,Subaru,2006,Impreza,Subaru Impreza 2.0I,USED,Automatic,Unleaded,142000,4,Hatchback,9999,Silver
10754,Kia,2018,Stinger,Kia Stinger GT,USED,Automatic,Unleaded,62500,6,Sedan,58777,Silver
10755,Ford,2013,Transit,Ford Transit LOW,USED,Manual,Diesel,89315,4,Commercial,18999,White
10756,Renault,2017,Megane,Renault Megane GT-Line,USED,Automatic,Premium,63081,4,Wagon,25990,Blue
10757,Audi,2007,Q7,Audi Q7 4.2,USED,Automatic,Premium,200000,8,SUV,14950,Grey
10758,Mazda,1999,MX-5,Mazda MX-5,USED,Manual,Unleaded,304382,4,Convertible,7788,Blue
10759,Toyota,2015,Landcruiser,Toyota Landcruiser GXL,USED,Automatic,Diesel,214453,8,SUV,64950,White
10760,Land,2019,Rover,Land Rover Range,USED,Automatic,Diesel,48995,6,SUV,129900,Blue
10761,Volkswagen,2007,Golf,Volkswagen Golf 2.0,USED,Automatic,Premium,175502,4,Hatchback,8999,Silver
10762,Holden,2010,Cruze,Holden Cruze CDX,USED,Manual,Unleaded,80200,4,Sedan,7490,Silver
10763,Toyota,2017,Hilux,Toyota Hilux Workmate,USED,Manual,Diesel,179816,4,Ute / Tray,22990,White
10764,Ford,2006,Escape,Ford Escape XLT,USED,Automatic,Unleaded,196193,6,SUV,7990,Silver
10765,GWM,2022,Haval,GWM Haval Jolion,NEW,Automatic,Hybrid,20,4,SUV,41485,Red
10766,Volkswagen,2022,Amarok,Volkswagen Amarok TDI420,USED,Automatic,Diesel,42631,4,Ute / Tray,48547,White
10767,Porsche,2015,Cayenne,Porsche Cayenne Diesel,USED,Automatic,Diesel,148500,6,SUV,47990,White
10768,Toyota,2018,Corolla,Toyota Corolla Ascent,USED,Automatic,Unleaded,62982,4,Hatchback,24925,Red
10769,Toyota,2014,Camry,Toyota Camry Altise,USED,Automatic,Unleaded,186624,4,Sedan,17990,White
10770,Nissan,2013,Patrol,Nissan Patrol ST,USED,Manual,Diesel,174508,4,SUV,36990,Silver
10771,Holden,2006,Commodore,Holden Commodore SV6,USED,Automatic,Unleaded,323594,6,Sedan,7499,Blue
10772,Toyota,2021,Landcruiser,Toyota Landcruiser 70,USED,Manual,Diesel,36690,8,SUV,130000,White
10773,Holden,2011,Commodore,Holden Commodore Berlina,USED,Automatic,Unleaded,148540,6,Sedan,13990,Silver
10774,Subaru,2007,Forester,Subaru Forester X,USED,Automatic,Unleaded,131515,4,SUV,10999,Red
10775,Mercedes-Benz,2016,GLE350,Mercedes-Benz GLE350 D,USED,Automatic,Diesel,56000,6,SUV,61990,Silver
10776,Hyundai,2020,I30,Hyundai I30 Active,USED,Automatic,Unleaded,49822,4,Hatchback,22990,Silver
10777,Suzuki,2023,Swift,Suzuki Swift Sport,NEW,Manual,Unleaded,0,4,Hatchback,34680,Grey
10778,Toyota,2023,RAV4,Toyota RAV4 Cruiser,USED,Automatic,Hybrid,66,4,SUV,76888,White
10779,Mitsubishi,2017,Outlander,Mitsubishi Outlander LS,USED,Automatic,Unleaded,90248,4,SUV,24990,White
10780,Honda,2005,CR-V,Honda CR-V (4X4),USED,Automatic,Unleaded,265000,4,SUV,8500,White
10781,Toyota,2010,Kluger,Toyota Kluger KX-R,USED,Automatic,Unleaded,226831,6,SUV,16990,Blue
10782,LDV,2021,D90,LDV D90 Executive,USED,Automatic,Unleaded,16110,4,SUV,35990,Blue
10783,Jeep,2014,Grand,Jeep Grand Cherokee,USED,Automatic,Premium,108076,6,SUV,18990,Black
10784,Mazda,2019,BT-50,Mazda BT-50 GT,USED,Manual,Diesel,74523,4,Ute / Tray,43490,White
10785,Isuzu,2016,MU-X,Isuzu MU-X LS-T,USED,Automatic,Diesel,161412,4,Wagon,37990,White
10786,Holden,2015,Calais,Holden Calais V,USED,Automatic,Premium,118042,8,Wagon,44990,Black
10787,Ford,2014,Territory,Ford Territory TX,USED,Automatic,Diesel,203114,6,SUV,11999,Black
10788,Nissan,2022,Patrol,Nissan Patrol TI,USED,Automatic,Unleaded,26681,4,Wagon,97499,Grey
10789,Kia,2022,Cerato,Kia Cerato GT,USED,Automatic,Unleaded,23000,4,Hatchback,36950,White
10790,Renault,2023,Koleos,Renault Koleos Intens,DEMO,Automatic,Unleaded,3300,4,SUV,44990,Red
10791,Nissan,2018,X-Trail,Nissan X-Trail ST,USED,Automatic,Unleaded,109591,4,SUV,24990,White
10792,Honda,2003,Accord,Honda Accord Euro,USED,Automatic,Premium,313628,4,Sedan,6799,Grey
10793,Ford,2013,Kuga,Ford Kuga Trend,USED,Automatic,Diesel,199133,4,SUV,15111,Blue
10794,Toyota,2009,Vellfire,Toyota Vellfire 2.4Z,USED,Automatic,Unleaded,95000,4,Wagon,20882,Red
10795,Nissan,2019,X-Trail,Nissan X-Trail ST,USED,Automatic,Unleaded,55961,4,SUV,27990,Blue
10796,Renault,2014,Trafic,Renault Trafic 2.0,USED,Manual,Diesel,255897,4,Commercial,17990,White
10797,Toyota,2020,Corolla,Toyota Corolla Ascent,USED,Automatic,Hybrid,54190,4,Hatchback,29500,White
10798,Ford,2009,Territory,Ford Territory TS,USED,Automatic,Unleaded,218298,6,SUV,12999,Green
10799,GWM,2022,Ute,GWM Ute Cannon,NEW,Automatic,Diesel,22,4,Ute / Tray,53585,Black
10800,Toyota,2010,Vellfire,Toyota Vellfire,USED,Automatic,Unleaded,63365,4,Wagon,25999,White
10801,Toyota,2017,Camry,Toyota Camry Altise,USED,Automatic,Unleaded,117114,4,Sedan,19990,Silver
10802,Nissan,2015,Micra,Nissan Micra ST,USED,Manual,Unleaded,56820,3,Hatchback,13395,White
10803,Volkswagen,2021,T-Cross,Volkswagen T-Cross 85TSI,USED,Automatic,Premium,35231,3,SUV,29990,Grey
10804,Ford,2006,Territory,Ford Territory Ghia,USED,Automatic,Unleaded,231079,6,SUV,15999,Grey
10805,BMW,2017,X3,BMW X3 Xdrive,USED,Automatic,Diesel,120000,6,SUV,42997,Black
10806,Volkswagen,2018,Golf,Volkswagen Golf 110,USED,Automatic,Premium,29324,4,Hatchback,25990,White
10807,Volkswagen,2021,T-Cross,Volkswagen T-Cross 85TSI,USED,Automatic,Premium,41119,3,SUV,29990,White
10808,Mazda,2011,2,Mazda 2 NEO,USED,Automatic,Unleaded,142232,4,Hatchback,11990,Green
10809,Mazda,2023,CX-30,Mazda CX-30 G20E,NEW,Automatic,Hybrid,25,4,SUV,41888,Silver
10810,Nissan,2016,Navara,Nissan Navara ST-X,USED,Automatic,Diesel,169014,4,Ute / Tray,28990,Grey
10811,Holden,2012,Cruze,Holden Cruze CD,USED,Automatic,Unleaded,159317,4,Sedan,8999,Red
10812,Ford,2017,Escape,Ford Escape Trend,USED,Automatic,Premium,79214,4,SUV,22950,Blue
10813,Hyundai,2021,I30,Hyundai I30 Active,USED,Automatic,Unleaded,35655,4,Sedan,28990,White
10814,MG,2022,ZST,MG ZST Excite,NEW,Automatic,Unleaded,17,3,SUV,31490,Red
10815,Toyota,2007,RAV4,Toyota RAV4 CV,USED,Automatic,Unleaded,230915,4,SUV,10999,Red
10816,Volkswagen,2020,Amarok,Volkswagen Amarok TDI550,USED,Automatic,Diesel,102371,6,Ute / Tray,42990,White
10817,Toyota,2014,Yaris,Toyota Yaris YRS,USED,Automatic,Unleaded,137467,4,Hatchback,13500,Red
10818,MG,2021,HS,MG HS Core,USED,Automatic,Unleaded,26001,4,SUV,23990,White
10819,Holden,2018,Colorado,Holden Colorado LS,USED,Manual,Diesel,48091,4,Ute / Tray,41999,Orange
10820,Subaru,2006,Liberty,Subaru Liberty 2.0R,USED,Manual,Unleaded,194000,4,Sedan,9999,White
10821,GWM,2023,UTE,GWM UTE Cannon,NEW,Automatic,Diesel,22,4,Ute / Tray,47490,White
10822,Hyundai,2012,Accent,Hyundai Accent RB,USED,Automatic,Unleaded,119708,4,Hatchback,11650,Black
10823,Honda,2008,Accord,Honda Accord Euro,USED,Automatic,Premium,172050,4,Sedan,13999,Grey
10824,Holden,2012,Caprice,Holden Caprice,USED,Automatic,Unleaded,212994,6,Sedan,17990,Gold
10825,Mazda,2015,3,Mazda 3 SP25,USED,Automatic,Unleaded,86740,4,Hatchback,22990,White
10826,Mazda,2013,BT-50,Mazda BT-50 XTR,USED,Automatic,Diesel,288080,5,Ute / Tray,22999,Grey
10827,Holden,2017,Colorado,Holden Colorado LS,USED,Automatic,Diesel,130088,4,Ute / Tray,36990,White
10828,BMW,2012,320I,BMW 320I,USED,Automatic,Premium,110000,4,Sedan,19888,Black
10829,GWM,2023,Haval,GWM Haval Jolion,NEW,Automatic,Premium,22,4,SUV,34485,Blue
10830,Audi,2015,A5,Audi A5 S,USED,Automatic,Premium,73000,4,Coupe,33500,Blue
10831,Ford,2010,Fiesta,Ford Fiesta Econetic,USED,Manual,Diesel,279205,4,Hatchback,4950,Silver
10832,Mini,2010,Cooper,Mini Cooper D,USED,Manual,Diesel,92940,4,Hatchback,12999,Black
10833,Toyota,2015,Kluger,Toyota Kluger GX,USED,Automatic,Unleaded,125965,6,SUV,27990,White
10834,Toyota,2009,Estima,Toyota Estima Aeras,USED,Automatic,Unleaded,111400,4,Wagon,17888,White
10835,GWM,2023,Haval,GWM Haval Jolion,NEW,Automatic,Premium,9,4,SUV,28490,White
10836,Mini,2013,Cooper,Mini Cooper S,USED,Manual,Premium,97986,4,Hatchback,21320,Red
10837,Kia,2016,Carnival,Kia Carnival Platinum,USED,Automatic,Diesel,133561,4,Wagon,35111,Blue
10838,Holden,2018,Astra,Holden Astra R,USED,Automatic,Premium,73465,4,Hatchback,16490,Red
10839,Peugeot,2007,207,Peugeot 207,USED,Automatic,Unleaded,127104,4,Hatchback,7000,Black
10840,Volkswagen,2019,Multivan,Volkswagen Multivan Black,USED,Automatic,Diesel,58224,4,Wagon,66990,Grey
10841,Toyota,2008,Aurion,Toyota Aurion Sportivo,USED,Automatic,Unleaded,276545,6,Sedan,5999,Blue
10842,Ford,2019,Ranger,Ford Ranger XLT,USED,Automatic,Diesel,59236,4,Ute / Tray,54990,Silver
10843,Volvo,2019,XC40,Volvo XC40 T4,USED,Automatic,Premium,51602,4,SUV,41990,Black
10844,Toyota,2018,C-HR,Toyota C-HR (2WD),USED,Automatic,Premium,77416,4,SUV,29720,Green
10845,Jeep,2015,Grand,Jeep Grand Cherokee,USED,Automatic,Premium,172063,6,SUV,27870,White
10846,Subaru,2011,Forester,Subaru Forester XS,USED,Automatic,Unleaded,170566,4,SUV,13990,Blue
10847,Holden,2013,Colorado,Holden Colorado 7,USED,Automatic,Diesel,128917,4,SUV,29990,Black
10848,Mitsubishi,2022,Triton,Mitsubishi Triton GSR,NEW,Automatic,Diesel,39,4,Ute / Tray,71850,Black
10849,Isuzu,2021,D-MAX,Isuzu D-MAX X-Terrain,USED,Automatic,Diesel,11683,4,Ute / Tray,64990,White
10850,Mercedes-Benz,2018,A200,Mercedes-Benz A200,USED,Automatic,Premium,45650,4,Hatchback,35888,Black
10851,Mazda,2016,CX-5,Mazda CX-5 Maxx,USED,Automatic,Diesel,182872,4,Wagon,24990,Silver
10852,Toyota,2000,RAV4,Toyota RAV4 Edge,USED,Automatic,Unleaded,236487,4,SUV,7990,Gold
10853,Jeep,2014,Patriot,Jeep Patriot Sport,USED,Automatic,Premium,215608,4,SUV,10999,Red
10854,GWM,2022,Haval,GWM Haval Jolion,DEMO,Automatic,Premium,2013,4,SUV,33400,Black
10855,Hyundai,2015,Veloster,Hyundai Veloster SR,USED,Manual,Unleaded,54200,4,Hatchback,23999,Yellow
10856,Nissan,2010,Navara,Nissan Navara ST-R,USED,Manual,Diesel,150319,4,Ute / Tray,16990,White
10857,Suzuki,2022,Baleno,Suzuki Baleno GL,USED,Automatic,Unleaded,30870,4,Hatchback,19990,Grey
10858,Hyundai,2023,Palisade,Hyundai Palisade Highlander,NEW,Automatic,Diesel,20,4,SUV,86733,Grey
10859,Ford,2019,Endura,Ford Endura Titanium,USED,Automatic,Diesel,55812,4,SUV,34990,Blue
10860,Suzuki,2022,Ignis,Suzuki Ignis GL,NEW,Automatic,Premium,0,4,SUV,25180,Red
10861,Kia,2022,Carnival,Kia Carnival S,USED,Automatic,Diesel,16097,4,Wagon,51990,Silver
10862,Mercedes-Benz,2018,A200,Mercedes-Benz A200,USED,Automatic,Premium,42337,4,Hatchback,44950,Grey
10863,Nissan,2017,Navara,Nissan Navara ST-X,USED,Automatic,Diesel,86575,4,Ute / Tray,43990,White
10864,Mitsubishi,2008,Triton,Mitsubishi Triton GLX,USED,Manual,Unleaded,312286,4,Ute / Tray,9999,White
10865,MG,2022,ZS,MG ZS EV,NEW,Automatic,Electric,10,0,SUV,46990,Red
10866,Kia,2014,Sportage,Kia Sportage SI,USED,Automatic,Unleaded,137044,4,SUV,14990,Grey
10867,Holden,2012,Commodore,Holden Commodore SV6,USED,Automatic,Unleaded,140148,6,Wagon,19990,Red
10868,Holden,2009,Commodore,Holden Commodore SS-V,USED,Manual,Unleaded,164041,8,Ute / Tray,26990,Blue
10869,Hyundai,2009,I30,Hyundai I30 SLX,USED,Automatic,Unleaded,190785,4,Hatchback,8990,White
10870,Mitsubishi,2019,Eclipse,Mitsubishi Eclipse Cross,USED,Automatic,Unleaded,37858,4,SUV,28990,Black
10871,Ford,2021,Ranger,Ford Ranger Wildtrak,USED,Automatic,Diesel,62182,4,Ute / Tray,59990,White
10872,Toyota,2017,Hilux,Toyota Hilux SR5,USED,Automatic,Diesel,141410,4,Ute / Tray,47990,Red
10873,GWM,2022,Haval,GWM Haval Jolion,NEW,Automatic,Hybrid,10,4,SUV,41485,Black
10874,Ford,2008,Ranger,Ford Ranger XLT,USED,Manual,Diesel,186236,4,Ute / Tray,18990,White
10875,Kia,2022,Sorento,Kia Sorento S,USED,Automatic,Unleaded,1473,6,SUV,49990,White
10876,Audi,2009,A3,Audi A3 2.0,USED,Automatic,Premium,137905,4,Convertible,19990,Grey
10877,Isuzu,2019,MU-X,Isuzu MU-X LS-U,USED,Automatic,Diesel,102941,4,SUV,34990,White
10878,Holden,2013,Malibu,Holden Malibu CDX,USED,Automatic,Unleaded,154209,4,Sedan,11990,Silver
10879,Kia,2017,Sportage,Kia Sportage SI,USED,Automatic,Unleaded,98761,4,SUV,25990,Grey
10880,Holden,2012,Barina,Holden Barina CD,USED,Automatic,Unleaded,117974,4,Hatchback,9990,Blue
10881,Skoda,2018,Karoq,Skoda Karoq 1.5,USED,Automatic,Unleaded,35508,4,SUV,33990,White
10882,Mitsubishi,2018,ASX,Mitsubishi ASX LS,USED,Automatic,Unleaded,39810,4,SUV,25790,Black
10883,Holden,2010,Commodore,Holden Commodore SV6,USED,Automatic,Unleaded,322282,6,Wagon,8999,White
10884,Audi,2018,Q5,Audi Q5 2.0,USED,Automatic,Diesel,134941,4,SUV,36990,Silver
10885,Mitsubishi,2003,Express,Mitsubishi Express MWB,USED,Automatic,Unleaded,187052,4,Commercial,11999,White
10886,Holden,2019,Equinox,Holden Equinox LS,USED,Automatic,Unleaded,88529,4,SUV,13990,Red
10887,Mitsubishi,2015,Triton,Mitsubishi Triton GLS,USED,Manual,Diesel,179369,4,Ute / Tray,28990,Black
10888,Mazda,2007,6,Mazda 6 Luxury,USED,Automatic,Premium,167875,4,Hatchback,9990,Silver
10889,Hyundai,2022,Kona,Hyundai Kona N,USED,Automatic,Unleaded,11911,4,SUV,44990,White
10890,Suzuki,2022,Vitara,Suzuki Vitara Turbo,USED,Automatic,Premium,9031,4,SUV,33990,Black
10891,Ssangyong,2022,Musso,Ssangyong Musso Ultimate,DEMO,Automatic,Diesel,10,4,Ute / Tray,43685,Red
10892,Toyota,2008,Landcruiser,Toyota Landcruiser GXL,USED,Automatic,Diesel,242332,8,SUV,49990,White
10893,Jeep,2008,Compass,Jeep Compass Sport,USED,Manual,Unleaded,255342,4,SUV,5999,Gold
10894,Toyota,2017,RAV4,Toyota RAV4 GX,USED,Automatic,Unleaded,142881,4,SUV,25950,White
10895,Skoda,2022,Scala,Skoda Scala Ambition,USED,Automatic,Premium,1500,3,Hatchback,29990,White
10896,Kia,2008,Sportage,Kia Sportage LX,USED,Manual,Unleaded,181572,4,SUV,4990,Silver
10897,Nissan,2019,Navara,Nissan Navara ST-X,USED,Automatic,Diesel,49136,4,Ute / Tray,50990,Grey
10898,Ford,2008,Ranger,Ford Ranger XL,USED,Manual,Diesel,87440,4,Ute / Tray,14999,White
10899,Audi,2017,Q5,Audi Q5 2.0,USED,Automatic,Diesel,60153,4,SUV,41990,Black
10900,Mazda,2013,3,Mazda 3 NEO,USED,Manual,Unleaded,139198,4,Hatchback,14990,Black
10901,GWM,2023,Haval,GWM Haval Jolion,DEMO,Automatic,Premium,466,4,SUV,29820,White
10902,Mitsubishi,2019,Triton,Mitsubishi Triton GLX,USED,Automatic,Diesel,80000,4,Ute / Tray,40990,White
10903,Holden,2010,Barina,Holden Barina Spark,USED,Manual,Unleaded,151718,4,Hatchback,4999,Green
10904,Nissan,2019,Navara,Nissan Navara SL,USED,Automatic,Diesel,106193,4,Ute / Tray,37990,White
10905,Jeep,2016,Grand,Jeep Grand Cherokee,USED,Automatic,Premium,76674,8,SUV,72260,White
10906,Toyota,2014,Hilux,Toyota Hilux SR,USED,Manual,Diesel,261567,4,Ute / Tray,31999,Silver
10907,Ford,2021,Ranger,Ford Ranger Raptor,USED,Automatic,Diesel,33659,4,Ute / Tray,74990,Blue
